Personnel No.,Entry,Action type,Personnel Subarea,Personnel Area,Chngd on,Reason for action,Leaving date,Cost Ctr,Cost Center,Functional Area,Gender Key,Birth date,Job
60008006,2017-06-07,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V0 Resignation unknown/Other,2017-06-07,12250,MV Pass/LT F.F.,,Female,,Rework/Repair Operator Final Finish MVN-
60008007,2017-06-07,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V5 Job abandonment,2017-06-11,12250,MV Pass/LT F.F.,,Female,,Rework/Repair Operator Final Finish MVN-
60008010,2017-06-07,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,I2 Disciplinary action,2017-09-05,12050,MV CVT  Processing,,Male,,Crew Member MVN-107
60008011,2017-06-12,30 Termination,AH-North CAS,US-MI-AH-North-CAS Inc.,2017-09-05,T5 End of intership,2017-09-01,164473,CONTROL STRATEGIES,,Male,1997-03-22,Intern/Student Program - Technical
60008022,2017-06-05,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-09-01,161159,Fin. Ably MK100 MOD9,,unknown,,
60008023,2017-06-06,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-08-12,761175,EAS Production,,unknown,,
60008026,2017-06-07,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-08-05,161159,Fin. Ably MK100 MOD9,,unknown,,Temporary / Contingent
60008027,2017-06-07,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-06-22,161159,Fin. Ably MK100 MOD9,,unknown,,Temporary / Contingent
60008030,2017-06-05,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-08-23,161150,Bracketing,,unknown,,
60008031,2017-06-04,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-08-19,161157,Fin. Ably MK25E MOD6,,unknown,,Temporary / Contingent
60008035,2017-06-05,32 Termination external,Somersworth,US-NH-Somersworth-CT Tpol,,V0 Resignation unknown/Other,2017-06-14,2301203050,EBA2 Crush ring ass.,,Male,1970-01-01,Temporary / Contingent
60008036,2017-06-05,32 Termination external,Somersworth,US-NH-Somersworth-CT Tpol,,V0 Resignation unknown/Other,2017-06-23,2301202050,Ext Asse. Labor AIS,,unknown,1970-01-01,Temporary / Contingent
60008037,2017-06-05,32 Termination external,Somersworth,US-NH-Somersworth-CT Tpol,,V0 Resignation unknown/Other,2017-06-19,2301258210,QC Inspection,,unknown,1970-01-01,Temporary / Contingent
60008038,2017-06-05,30 Termination,Halstead,US-KS-Halstead-CT Legg,2017-07-24,V5 Job abandonment,2017-07-11,11000,General production,,Male,1986-12-15,Press Operator HAL-002
60008039,2017-06-05,32 Termination external,Somersworth,US-NH-Somersworth-CT Tpol,,V0 Resignation unknown/Other,2017-06-15,2301258210,QC Inspection,,unknown,1970-01-01,Temporary / Contingent
60008042,2017-06-05,30 Termination,Fletcher,US-NC-Fletcher-CAS Inc.,2017-08-11,T5 End of intership,2017-08-10,1862177,PRODUCTION ADMIN,,Male,1995-05-02,Intern/Student Program - Technical
60008044,2017-06-05,30 Termination,"KS, Kansas City",US-All-Best Drive,2017-09-01,I3 Performance,2017-08-29,98012,BD Kansas City,,Male,1970-12-30,Commercial Sales Associate
60008045,2017-06-07,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-07-29,761175,EAS Production,,unknown,,
60008048,2017-05-31,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-09,V0 Resignation unknown/Other,2017-08-03,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008049,2017-05-31,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-09,V0 Resignation unknown/Other,2017-07-02,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008050,2017-05-31,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-09,V0 Resignation unknown/Other,2017-06-29,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008051,2017-05-31,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-09,V0 Resignation unknown/Other,2017-06-09,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008054,2017-05-31,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-09,V0 Resignation unknown/Other,2017-08-10,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008055,2017-05-31,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-09,V0 Resignation unknown/Other,2017-07-30,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008056,2017-06-12,30 Termination,Fort Mill-PLT,US-SC-Fort Mill-CTNA,2017-07-31,I4 Failed probation period,2017-06-25,99456,Customer Relations,,Male,1966-01-10,Customer Service Assistant II
60008058,2017-06-09,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V0 Resignation unknown/Other,2017-06-12,12250,MV Pass/LT F.F.,,Female,,
60008059,2017-06-05,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-09-11,V0 Resignation unknown/Other,2017-09-01,214-K058,GHPP,,Male,1971-10-23,Production Associate
60008060,2017-06-05,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-07-11,I4 Failed probation period,2017-06-25,214-K058,GHPP,,Female,1992-01-19,Production Associate
60008067,2017-06-08,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-07-05,161158,Fin. Ably MK25E MOD7,,unknown,,Temporary / Contingent
60008068,2017-06-08,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-08-27,161159,Fin. Ably MK100 MOD9,,unknown,,Temporary / Contingent
60008069,2017-06-11,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-08-13,161167,MK100 Valves EUV/SG,,unknown,,
60008070,2017-06-09,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-08-23,161148,Pre Assembly,,unknown,,
60008072,2017-06-12,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-06-29,161159,Fin. Ably MK100 MOD9,,unknown,,
60008074,2017-06-12,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V5 Job abandonment,2017-06-12,12250,MV Pass/LT F.F.,,Male,,Rework/Repair Operator Final Finish MVN-
60008075,2017-06-12,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V0 Resignation unknown/Other,2017-06-13,12250,MV Pass/LT F.F.,,Female,,
60008078,2017-06-12,30 Termination,AH-North CAS,US-MI-AH-North-CAS Inc.,2017-08-28,T5 End of intership,2017-08-25,564461,S&T SA Vehicle Test,,Male,1995-11-21,Intern/Student Program - Technical
60008080,2017-06-05,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,2017-06-12,V0 Resignation unknown/Other,2017-07-12,161159,Fin. Ably MK100 MOD9,,unknown,,Temporary / Contingent
60008081,2017-06-05,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-12,V0 Resignation unknown/Other,2017-06-16,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008082,2017-06-05,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-12,V0 Resignation unknown/Other,2017-07-17,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008083,2017-06-05,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-12,V0 Resignation unknown/Other,2017-06-05,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008085,2017-06-07,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-12,V0 Resignation unknown/Other,2017-08-11,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008086,2017-06-07,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-12,V0 Resignation unknown/Other,2017-06-16,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008087,2017-06-07,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-12,V0 Resignation unknown/Other,2017-06-16,1862177,PRODUCTION ADMIN,,unknown,,
60008092,2017-06-07,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-13,V0 Resignation unknown/Other,2017-06-07,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008099,2017-06-19,30 Termination,"SC, Fort Mill",US-All-Best Drive,2017-08-14,V3 Accepted other employment,2017-08-04,98000,BD HQ,,Male,1993-05-04,Commercial Sales Associate
60008105,2017-06-06,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-14,V0 Resignation unknown/Other,2017-06-16,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008106,2017-06-06,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-14,V0 Resignation unknown/Other,2017-06-09,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008107,2017-06-06,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-14,V0 Resignation unknown/Other,2017-07-30,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008108,2017-06-06,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-14,V0 Resignation unknown/Other,2017-07-25,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008109,2017-06-06,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-14,V0 Resignation unknown/Other,2017-08-16,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008110,2017-06-06,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-14,V0 Resignation unknown/Other,2017-08-20,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008111,2017-06-06,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-14,V0 Resignation unknown/Other,2017-08-19,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008113,2017-06-14,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V5 Job abandonment,2017-06-22,12250,MV Pass/LT F.F.,,Female,,
60008114,2017-06-14,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V0 Resignation unknown/Other,2017-06-22,12240,MV Pass/LT Curing,,Male,,
60008116,2017-06-14,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V0 Resignation unknown/Other,2017-07-02,12050,MV CVT  Processing,,Male,,Cutting/Slitting Machine Operator MVN-11
60008117,2017-06-14,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V9 Job dissatisfaction,2017-07-24,12610,MV PLT Tire Reliabil,,Male,,Quality Technician II
60008123,2017-06-12,30 Termination,Sumter,US-SC-Sumter-CTNA Prod,2017-08-01,I2 Disciplinary action,2017-07-26,70630,Calendering,,Female,1986-09-09,Material Handler SMT-002
60008132,2017-06-12,30 Termination,Sumter,US-SC-Sumter-CTNA Prod,2017-06-27,V5 Job abandonment,2017-06-15,80640,Cutting,,Male,1982-08-08,Cutting/Slitting Machine Operator SMT-00
60008133,2017-06-13,30 Termination,Newport News,US-VA-Newport News-C Auto Sys,2017-06-22,V0 Resignation unknown/Other,2017-06-20,214-K058,GHPP,,Male,1965-02-21,Supervisor Production Area
60008138,2017-06-12,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-09-18,761175,EAS Production,,unknown,,Temporary / Contingent
60008141,2017-06-12,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-06-16,161157,Fin. Ably MK25E MOD6,,unknown,,
60008142,2017-06-13,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-07-03,161159,Fin. Ably MK100 MOD9,,unknown,,Temporary / Contingent
60008143,2017-06-13,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-07-21,161150,Bracketing,,unknown,,
60008144,2017-06-14,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-07-12,161150,Bracketing,,unknown,,Temporary / Contingent
60008145,2017-06-14,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-06-16,161159,Fin. Ably MK100 MOD9,,unknown,,Temporary / Contingent
60008146,2017-06-14,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-07-02,161159,Fin. Ably MK100 MOD9,,unknown,,Temporary / Contingent
60008147,2017-06-14,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-06-16,161408,Receiving Morganton,,unknown,,Temporary / Contingent
60008148,2017-06-14,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-08-07,161150,Bracketing,,unknown,,Temporary / Contingent
60008149,2017-06-14,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-07-09,161150,Bracketing,,unknown,,
60008153,2017-06-19,30 Termination,AH-North CAS,US-MI-AH-North-CAS Inc.,2017-08-23,T5 End of intership,2017-08-18,2264332,ADAS GSF Frontend Co,,Male,1995-06-26,Intern/Student Program - Technical
60008156,2017-06-15,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-06-18,161152,Prod. Wash MOR,,unknown,,Temporary / Contingent
60008158,2017-06-19,30 Termination,AH-North CAS,US-MI-AH-North-CAS Inc.,2017-08-25,T5 End of intership,2017-08-25,164460,ENGR ADMIN,,Male,1998-05-10,Intern/Student Program - Technical
60008163,2017-06-14,32 Termination external,Somersworth,US-NH-Somersworth-CT Tpol,2017-06-15,V0 Resignation unknown/Other,2017-07-25,2301258210,QC Inspection,,unknown,1990-01-01,Temporary / Contingent
60008171,2017-06-16,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,I5 Excessive absenteeism,2017-06-25,12250,MV Pass/LT F.F.,,Male,1996-09-13,Rework/Repair Operator Final Finish MVN-
60008174,2017-06-16,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V0 Resignation unknown/Other,2017-06-18,12250,MV Pass/LT F.F.,,Female,1963-05-24,Rework/Repair Operator Final Finish MVN-
60008175,2017-06-16,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V5 Job abandonment,2017-09-05,12250,MV Pass/LT F.F.,,Male,1991-11-24,Rework/Repair Operator Final Finish MVN-
60008176,2017-06-13,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-16,V0 Resignation unknown/Other,2017-07-07,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008177,2017-06-13,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-16,V0 Resignation unknown/Other,2017-08-01,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008178,2017-06-13,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-16,V0 Resignation unknown/Other,2017-07-13,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008179,2017-06-13,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-16,V0 Resignation unknown/Other,2017-08-01,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008180,2017-06-13,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-16,V0 Resignation unknown/Other,2017-07-16,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008183,2017-06-13,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-16,V0 Resignation unknown/Other,2017-07-05,54-1202,Prodn Line Cost Coll,,unknown,,Temporary / Contingent
60008184,2017-06-13,32 Termination external,Seguin CAS,US-TX-Seguin-CAS Inc.,2017-06-16,V0 Resignation unknown/Other,2017-07-03,54-4362,COM Recv / Frt / Dut,,unknown,,Temporary / Contingent
60008187,2017-06-16,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-07-31,161148,Pre Assembly,,unknown,,Temporary / Contingent
60008188,2017-06-16,32 Termination external,Morganton,US-NC-Morganton-CAS Inc.,,V0 Resignation unknown/Other,2017-06-22,161157,Fin. Ably MK25E MOD6,,unknown,,Temporary / Contingent
60008190,2017-06-12,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-18,V0 Resignation unknown/Other,2017-06-13,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008191,2017-06-12,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-18,V0 Resignation unknown/Other,2017-06-18,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008192,2017-06-12,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-18,V0 Resignation unknown/Other,2017-08-29,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008193,2017-06-12,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-18,V0 Resignation unknown/Other,2017-08-23,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008194,2017-06-12,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-18,V0 Resignation unknown/Other,2017-07-13,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008196,2017-06-12,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-18,V0 Resignation unknown/Other,2017-06-13,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008198,2017-06-14,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-18,V0 Resignation unknown/Other,2017-06-14,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008199,2017-06-14,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-18,V0 Resignation unknown/Other,2017-06-14,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008201,2017-06-19,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,I3 Performance,2017-06-28,22070,MV CF Pass Curing,,Male,,
60008202,2017-06-19,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V5 Job abandonment,2017-06-26,12570,MV Shipping and Whse,,Male,,
60008203,2017-06-19,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-19,V0 Resignation unknown/Other,2017-06-19,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008204,2017-06-19,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-19,V0 Resignation unknown/Other,2017-07-23,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008205,2017-06-19,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-19,V0 Resignation unknown/Other,2017-07-09,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008208,2017-06-19,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-19,V0 Resignation unknown/Other,2017-07-28,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008209,2017-06-19,32 Termination external,Fletcher,US-NC-Fletcher-CAS Inc.,2017-06-19,V0 Resignation unknown/Other,2017-08-10,1862177,PRODUCTION ADMIN,,unknown,,Temporary / Contingent
60008210,2017-06-19,30 Termination,Rochester NH,US-NH-Rochester-CT Tpol,2017-08-18,T5 End of intership,2017-08-18,2301259141,Quality Business,,Female,1996-04-21,Intern/Student Program - Technical
60008218,2017-06-19,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-09-01,V3 Accepted other employment,2017-08-31,12730,MV Gen Maint,,Male,1996-09-17,Electrician MVN-132
60008219,2017-06-19,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-07-14,V9 Job dissatisfaction,2017-07-12,12180,MV PII Trk Tire Bldg,,Male,1960-09-16,Tire Builder Operator MVN-222
60008220,2017-06-19,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-09-27,V3 Accepted other employment,2017-09-16,12030,MV Mixing,,Male,1992-05-11,Mixer Machine Operator MVN-220
60008226,2017-06-19,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-07-28,I4 Failed probation period,2017-07-26,22040,MV CF Stock Prep,,Male,1989-08-02,Cutting/Slitting Machine Operator MVN-21
60008234,2017-06-19,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-09-18,V3 Accepted other employment,2017-09-14,22080,MV CF Pass F.F.,,Male,1989-09-05,Inspector I
60008235,2017-06-19,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-09-18,V9 Job dissatisfaction,2017-09-14,12250,MV Pass/LT F.F.,,Male,1969-08-05,Inspector I
60008241,2017-06-21,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V0 Resignation unknown/Other,2017-06-25,12250,MV Pass/LT F.F.,,Male,,Rework/Repair Operator Final Finish MVN-
60008243,2017-06-21,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,,V5 Job abandonment,2017-06-22,12040,MV Calendering,,Male,,Calendar Machine Operator MVN-107
60008244,2017-06-19,30 Termination,Halstead,US-KS-Halstead-CT Legg,2017-09-06,I5 Excessive absenteeism,2017-08-31,11000,General production,,Male,1996-12-19,Press Operator HAL-002
60008251,2017-06-20,30 Termination,Fletcher,US-NC-Fletcher-CAS Inc.,2017-08-23,T5 End of intership,2017-08-12,1862351,QA ADMINISTRATION,,Male,1998-03-03,Intern/Student Program - Technical
