Auto req ID,Country,Continental Location,Division,Cost Center,Job Title,Business Unit,Internal Position Title,Salary Classification,Salary Type,Current Req Status,Recruiter GID,ePR Approved,Date Open,Written Offer Accepted,Days On Hold,Days Open,Date Closed,Date Canceled,Started/Hired,No. of Positions,Positions Remaining,Original,Job Type,Date on Hold,Date Req Posted,Salary classification for internal posting
59675BR,US,Auburn Hills North,Chassis & Safety,164473,Software Design Engineer,Vehicle Dynamics (VED),Software Design Engineer,tbd by HR,Fix,Closed,-90279580,2017-02-27,2017-03-14,2017-04-10,65.0,27,2017-06-14,,2017-06-14,1,0,External,Position with experience,2017-04-10,2017-04-03 00:00:00,9/10/11 exempt
59676BR,US,Auburn Hills North,Chassis & Safety,164473,Software Design Engineer - Sr. Staff Software Engineer,Vehicle Dynamics (VED),Software Requirements Manager,11,Fix,Closed,-90279580,2017-02-27,2017-03-13,2017-05-04,71.0,52,2017-07-14,,2017-07-14,1,0,External,Position with experience,2017-06-29,2017-03-13 00:00:00,SG 10/11 Exempt
59700BR,US,Newport News,Powertrain,214­941,Materials Administrator,Engine Systems,Materials Administrator,2017-07-08 00:00:00,Variable,Closed,-90008833,2017-03-08,2017-03-10,2017-04-06,,70,2017-05-19,,2017-05-19,1,0,Internal,Position with experience,,2017-03-17 00:00:00,2017-07-08 00:00:00
59701BR,US,Newport News,Powertrain,214­K710,Materials Administrator,Engine Systems,Materials Administrator,2017-07-08 00:00:00,Variable,Closed,-90008751,2017-03-08,2017-04-06,2017-05-03,,36,2017-05-12,,2017-05-12,2,1,External,,,00:00:00,
59702BR,US,Newport News,Powertrain,214­K058,Materials Administrator,Engine Systems,Materials Administrator,2017-07-08 00:00:00,Variable,Closed,-90008833,2017-03-08,2017-04-06,2017-04-06,,13,2017-04-19,,2017-04-19,1,0,External,Position with experience,,00:00:00,2017-07-08 00:00:00
59705BR,US,Auburn Hills South,Automotive Divisions Central Functions,205­A905,EMC Student Intern,Automotive Divisions Central Functions,EMC Student ­ 2017,Intern,Fix,Closed,-90164995,2017-03-09,2017-03-15,2017-05-03,,61,2017-05-15,,2017-05-15,1,0,External,Internship,,2017-03-15 00:00:00,
59723BR,US,Fletcher,Chassis & Safety,1862177,Intern ­ Plating,Hydraulic Brake Systems (HBS),Intern ­ Plating,Intern,Fix,Closed,-90143695,2017-03-09,2017-03-10,2017-04-06,43.0,27,2017-05-19,,2017-05-19,1,0,External,Internship,2017-04-06,2017-03-10 00:00:00,
59729BR,US,Charlotte/Fort Mill,Tires,99141,"Director of Sales, PLT Replacement US",PLT Repl. The Americas,"Director of Sales, Car Dealer, National & Govt Accounts",14,Fix,Closed,-90209353,2017-03-09,2017-03-13,2017-05-15,,86,2017-06-07,,2017-06-07,1,0,Internal,Executive Position,,2017-03-13 00:00:00,14
59806BR,US,Mt. Vernon,Tires,12180,Truck Tire Builder (TTB),CVT,Truck Tire Builder (TTB),Hourly,Variable,Closed,-90208578,2017-03-10,2017-07-03,2017-07-03,,0,2017-07-03,,2017-07-03,1,0,External,Manufacturing,,00:00:00,hourly
59807BR,US,Fletcher,Chassis & Safety,1862177,Changeover Setter (Machine Setter),Hydraulic Brake Systems (HBS),Changeover Setter (Machine Setter),Hourly,Variable,Closed,-90143695,2017-03-09,2017-03-10,2017-04-28,36.0,13,2017-04-28,,2017-04-28,1,0,Internal,Manufacturing,2017-04-26,2017-03-10 00:00:00,Hourly
59808BR,US,Fletcher,Chassis & Safety,1862177,Quality Technician (night shift),Hydraulic Brake Systems (HBS),Quality Technician,2008-06-07 00:00:00,Variable,Closed,-90285119,2017-03-09,2017-03-13,2017-04-25,,43,2017-04-25,,2017-04-25,1,0,Referral,Position with experience,,2017-03-13 00:00:00,2017-06-07 00:00:00
59809BR,US,Mt. Vernon,Tires,10110,Process Engineer ­ Mixing,CVT,Process Engineer ­ Mixing,Salary grade 11,Fix,Closed,-90159239,2017-03-10,2017-03-15,2017-05-09,,55,2017-05-09,,2017-05-09,1,0,Internal,,,00:00:00,
59820BR,US,Fletcher,Chassis & Safety,1862177,Manufacturing Support (Cleaning Operator),Hydraulic Brake Systems (HBS),Manufacturing Support (Cleaning Operator),Hourly,Variable,Closed,-90143695,2017-03-09,2017-03-10,2017-04-19,25.0,71,2017-06-14,,2017-05-15,1,0,External,Manufacturing,2017-04-28,2017-03-10 00:00:00,Hourly
59821BR,US,Fletcher,Chassis & Safety,1862401,Shipping/Receiving Supervisor (night shift),Hydraulic Brake Systems (HBS),Shipping/Receiving Supervisor,2017-09-10 00:00:00,Variable,Closed,-90285119,2017-03-09,2017-03-13,2017-04-11,27.0,26,2017-05-05,,2017-05-05,1,0,External,Position with experience,2017-04-13,2017-03-23 00:00:00,
59824BR,US,Auburn Hills North,Chassis & Safety,1764460,Principle Staff Software Engineer,Continental Engineering Services (CES),Principle Staff Software Engineer,SG12,Fix,Closed,-90199971,2017-03-10,2017-03-14,2017-05-23,41.0,51,2017-06-14,,2017-06-14,1,0,External,Position with experience,2017-05-23,2017-03-14 00:00:00,12
59828BR,US,Auburn Hills North,Chassis & Safety,164473,Software Project Management Intern,Vehicle Dynamics (VED),Software Test Engineer Intern,Intern,Fix,Closed,-90253358,2017-03-10,2017-03-27,2017-05-30,6.0,96,2017-07-07,,2017-07-07,2,0,External,Internship,2017-06-22,2017-03-27 00:00:00,
59828BR,US,Auburn Hills North,Chassis & Safety,164473,Software Project Management Intern,Vehicle Dynamics (VED),Software Test Engineer Intern,Intern,Fix,Closed,-90253358,2017-03-10,2017-03-27,2017-06-22,6.0,96,2017-07-07,,2017-07-07,2,0,External,Internship,2017-06-22,2017-03-27 00:00:00,
59830BR,US,Lincoln,ContiTech,4708,Coop ­ R&D Engineering,Power Transmission Group (PTG),Coop ­ R&D Engineering,Non­Exempt,Variable,Closed,-90324350,2017-03-10,2017-03-21,2017-06-07,,78,2017-06-07,,2017-06-07,1,0,External,Working Student,,2017-03-21 00:00:00,
59832BR,US,Auburn Hills North,Chassis & Safety,1764460,Associate Embedded Software Engineer,Continental Engineering Services (CES),Associate Embedded Software Engineer,9,Fix,Closed,-90199971,2017-03-10,2017-03-15,2017-05-23,56.0,37,2017-06-16,,2017-06-16,1,0,External,Position with experience,2017-05-23,2017-03-15 00:00:00,
59834BR,US,Auburn Hills North,Chassis & Safety,164473,Customer Software Integrator,Vehicle Dynamics (VED),Customer Software Integrator,11,Fix,Closed,-90279580,2017-03-10,2017-03-13,2017-03-17,21.0,4,2017-04-07,,2017-04-07,1,0,Internal,Position with experience,2017-03-17,2017-03-13 00:00:00,SG 10/11 Exempt
59839BR,US,Halstead,ContiTech,833,Production Administrator,Conveyor Belt Group (CBG),Production Administrator,SG 8,Variable,Closed,-90285119,2017-03-10,2017-03-15,2017-03-30,22.0,29,2017-05-05,,2017-04-11,1,0,External,Position with experience,2017-04-13,2017-03-15 00:00:00,grade 8
59841BR,US,Charlotte/Fort Mill,Tires,99113,Sales Associate,PLT Repl. The Americas,Sales Associate,9,Fix,Closed,-90209353,2017-03-10,2017-03-10,2017-03-20,22.0,79,2017-06-19,,2017-06-19,1,0,External,Position without experience,2017-05-22,2017-03-10 00:00:00,9
59842BR,US,Charlotte/Fort Mill,Tires,99149,Inside Sales & Service Representative,PLT Repl. The Americas,Inside Sales & Service Representative,8,Fix,Closed,-90209353,2017-03-10,2017-03-10,2017-03-20,,45,2017-04-24,,2017-04-24,1,0,External,Position without experience,,2017-03-10 00:00:00,8
59844BR,US,Palmyra,Tires,98062,BestDrive Palmyra Service Manager,CVT,BestDrive Palmyra Service Manager,9,Fix,Closed,-90360635,2017-03-11,2017-03-23,2017-04-10,,98,2017-06-29,,2017-04-10,1,0,External,Position with experience,,2017-03-23 00:00:00,9
59846BR,US,Palmyra,Tires,98062,BestDrive Commercial Salesperson,CVT,BestDrive Commercial Salesperson,9,Fix,Closed,-90360635,2017-03-11,2017-03-13,2017-03-21,,108,2017-06-29,,2017-04-10,1,0,External,Position with experience,,2017-03-13 00:00:00,9
59850BR,US,Fletcher,Chassis & Safety,1862408,Packaging Coordinator (Shipping/Receiving Data Entry),Hydraulic Brake Systems (HBS),Packaging Coordinator (Ship/Receive Data Entry),Hourly,Variable,Closed,-90143695,2017-03-10,2017-03-13,2017-04-12,20.0,32,2017-05-04,,2017-05-15,1,0,External,Manufacturing,2017-04-26,2017-03-13 00:00:00,hourly
59858BR,US,Sumter,Tires,80680,Rework/Repair Operator,PLT Repl. The Americas,FF­Rework/Repair Operator 2017 (R),Hourly,Variable,Closed,-90195018,2017-03-13,2017-04-17,2017-04-17,26.0,0,2017-04-17,,2017-04-17,1,0,External,,2017-03-22,00:00:00,
59926BR,US,Seguin,Interior,54­3500,Test Engineer,Central Functions,Senior Test Engineer ­ ExPat Exchange,Exempt,Fix,Closed,-90285119,2017-03-13,2017-03-16,2017-05-15,98.0,27,2017-07-19,,2017-07-19,1,0,Internal,Position with experience,2017-06-27,2017-03-16 00:00:00,Grade 10 / 11
59930BR,US,Seguin,Interior,543500,Test Engineer ,Central Functions,Senior Test Engineer,grade 10 - 11,Fix,Closed,-90285119,,2017-03-13,2017-03-31,22.0,31,2017-05-05,,2017-05-05,1,0,External,Position with experience,2017-04-13,2017-03-13 00:00:00,Grade 9
59934BR,US,Seguin,Powertrain,54­3070,Build Coordinator,Engine Systems,Build Coordinator I,H06,Variable,Closed,-90285119,2017-03-13,2017-03-14,2017-05-26,,80,2017-06-02,,2017-06-02,1,0,External,Position with experience,,2017-03-14 00:00:00,Grade 6
59960BR,US,Deer Park,Powertrain,57­9026,"Program Management Intern, Summer 2017",Transmission (TR),Program Management Intern,Intern,Fix,Closed,-90260729,2017-03-13,2017-03-23,2017-05-09,,70,2017-06-01,,2017-06-01,1,0,External,Internship,,2017-03-23 00:00:00,
59963BR,US,Newport News,Powertrain,214­K046,Intern (Validation),Engine Systems,Intern (Validation),SPT,Fix,Closed,-90008833,2017-03-13,2017-03-13,2017-05-10,,71,2017-05-23,,2017-05-23,1,0,External,Internship,,2017-03-13 00:00:00,
59993BR,US,Newport News,Powertrain,214­251,Lab Technician (Measurements Lab)  Night Shift,Engine Systems,Technician (Measurements Lab),8,Fix,Closed,-90161893,2017-03-13,2017-03-13,2017-05-25,,79,2017-05-31,,2017-05-31,1,0,External,Position with experience,,2017-03-20 00:00:00,8
59995BR,US,Newport News,Powertrain,214­K005,Supplier Quality Management Engineer,Engine Systems,SQM Engineer,10,Fix,Closed,-90161893,2017-03-13,2017-03-13,2017-06-05,,122,2017-07-13,,2017-07-13,1,0,External,Position with experience,,2017-03-13 00:00:00,10
60002BR,US,Newport News,Powertrain,214­290,Quality Intern Manufacturing,Engine Systems,Quality Intern Manufacturing,SPT,Fix,Closed,-90008833,2017-03-13,2017-03-13,2017-03-28,,16,2017-03-29,,2017-03-29,1,0,External,Internship,,2017-03-13 00:00:00,
60007BR,US,Auburn Hills South,Powertrain,205­P787,Customer Technical Manager - Engine Systems,Engine Systems,Customer Technical Manager,12,Fix,Closed,-90199971,2017-03-13,2017-03-28,2017-06-05,24.0,54,2017-06-14,,2017-06-14,1,0,External,Position with experience,2017-05-12,2017-03-28 00:00:00,
60022BR,US,Auburn Hills North,Automotive Divisions Central Functions,564526,Warranty Engineer,Automotive Divisions Central Functions,Warranty Engineer,10,Fix,Closed,-90305685,2017-03-13,2017-03-21,2017-05-22,,85,2017-06-14,,2017-06-14,1,0,External,Position with experience,,2017-03-21 00:00:00,2017-10-11 00:00:00
60024BR,US,Seguin,Powertrain,54­3080,AA Mission (Clean Room) Team Lead ­ A­Shift,Sensors & Actuators,AA Mission (Clean Room) Team Lead ­ A­Shift,H03,Variable,Closed,-90067517,2017-03-13,2017-03-14,2017-04-17,,34,2017-04-17,,2017-04-17,1,0,Internal,Position with experience,,2017-03-14 00:00:00,H03
60025BR,US,Seguin,Powertrain,54­3080,Manufacturing Team Lead FA ­ A or B Shift,Engine Systems,Manufacturing Team Lead FA ­ A or B Shift,H03,Variable,Closed,-90067517,2017-03-13,2017-03-14,2017-05-12,,77,2017-05-30,,2017-05-30,6,0,External,Position with experience,,2017-03-14 00:00:00,H03
60025BR,US,Seguin,Powertrain,54­3080,Manufacturing Team Lead FA ­ A or B Shift,Engine Systems,Manufacturing Team Lead FA ­ A or B Shift,H03,Variable,Closed,-90067517,2017-03-13,2017-03-14,2017-05-12,,77,2017-05-30,,2017-05-30,6,0,Internal,Position with experience,,2017-03-14 00:00:00,H03
60027BR,US,Mt. Vernon,Tires,12730,Hourly Maintenance Apprentice - 302,PLT Repl. The Americas,Maintenance Apprentice,Apprentices,Variable,Closed,-90159239,2017-03-13,2017-04-20,2017-06-09,,83,2017-07-12,,,1,0,External,Position without experience,,2017-05-24 00:00:00,Hourly
60027BR,US,Mt. Vernon,Tires,12730,Hourly Maintenance Apprentice - 302,PLT Repl. The Americas,Maintenance Apprentice,Apprentices,Variable,Closed,-90159239,2017-03-13,2017-04-20,2017-07-12,,83,2017-07-12,,2017-07-12,1,0,External,Position without experience,,2017-05-24 00:00:00,Hourly
60028BR,US,Auburn Hills South,Automotive Divisions Central Functions,205­A165,Employer Branding & Recruiting (EB&R) Intern,Automotive Divisions Central Functions,Employer Branding & Recruiting (EB&R) Intern,Intern,Fix,Closed,-90164995,2017-03-13,2017-03-14,2017-04-12,,69,2017-05-22,,2017-05-22,1,0,External,Internship,,2017-03-14 00:00:00,
60047BR,US,Auburn Hills South,Powertrain,205­P751,Project Manager - Engine Systems,Engine Systems,Project Manager,2017-11-12 00:00:00,Fix,Closed,-90199971,2017-03-14,2017-03-21,2017-06-27,,115,2017-07-14,,2017-07-14,1,0,External,Position with experience,,2017-03-21 00:00:00,
60102BR,US,Seguin,Powertrain,54­3080,AA Mission (Clean Room) Team Lead ­ C­Shift,Sensors & Actuators,AA Mission (Clean Room) Team Lead ­ C­Shift,H03,Variable,Closed,-90067517,2017-03-13,2017-03-14,2017-04-17,,34,2017-04-17,,2017-04-17,1,0,Internal,Position with experience,,2017-03-14 00:00:00,H03
60123BR,US,Mt. Vernon,Tires,12820,Safety Coordinator,PLT Repl. The Americas,Safety Coordinator (ESH Associate),9,Fix,Closed,-90159239,2017-03-14,2017-03-14,2017-05-01,,48,2017-05-01,,2017-05-01,1,0,External,Position with experience,,2017-03-14 00:00:00,9
60125BR,US,Mt. Vernon,Tires,12500,Plant Purchaser­MRO,PLT Repl. The Americas,Plant Purchaser­MRO,2017-10-11 00:00:00,Fix,Closed,-90159239,2017-03-14,2017-03-26,2017-04-10,,15,2017-04-10,,2017-04-10,1,0,External,,,00:00:00,
60181BR,US,Charlotte/Fort Mill,Tires,99189,Managing Director of BestDrive,CVT,Managing Director of BestDrive,13 / 14,Fix,Closed,-90196269,2017-03-15,2017-03-27,2017-07-25,3.0,120,2017-07-25,,2017-07-25,1,0,External,Position with experience,2017-03-24,2017-05-23 00:00:00,13
60182BR,US,Santa Barbara,Chassis & Safety,222­0500,Lead SCM Analyst,Advanced Driver Assistance Systems (ADAS),Lead SCM Analyst,10/11 depending on qualification,Fix,Closed,-90370132,2017-03-14,2017-03-17,2017-03-29,37.0,60,2017-06-22,,2017-06-22,1,0,External,Position with experience,2017-05-16,2017-03-17 00:00:00,2017-09-11 00:00:00
60187BR,US,Charlotte/Fort Mill,Tires,99251,"Internship - Truck Tire Supply Chain, Demand Planning",CVT,CVT Demand Planner Inter,$18.00 per hour,Variable,Closed,-90209353,2017-03-15,2017-03-24,2017-05-16,,87,2017-06-19,,2017-06-19,1,0,External,Internship,,2017-03-24 00:00:00,
60188BR,US,Taylor,Tires,98006,BestDrive Operations Manager,CVT,BestDrive Taylor Operations Manager,12,Fix,Closed,-90360635,2017-03-14,2017-03-20,2017-04-03,,91,2017-06-19,,2017-04-13,1,0,External,Position with experience,,2017-03-20 00:00:00,12
60208BR,US,Charlotte/Fort Mill,Tires,99189,"Director, Retail (Commercial tire business)",CVT,"Director, Retail the Americas",14,Fix,Closed,-90196269,2017-03-15,2017-03-15,2017-07-25,7.0,125,2017-07-25,,2017-07-25,1,0,External,Position with experience,2017-03-20,2017-03-15 00:00:00,14
60301BR,US,Charlotte/Fort Mill,Headquarters,99624,Summer Internship - Expense Audit Analyst,Finance Controlling & Law (FCL),Expense Audit Analyst Intern­Summer,Intern,Variable,Closed,-90209353,2017-03-15,2017-03-20,2017-04-22,,56,2017-05-15,,2017-05-15,1,0,External,Internship,,2017-03-20 00:00:00,
60306BR,US,Charlotte/Fort Mill,Tires,99614,Internship - Tax Accountant,Central Divisional Functions,TAX Accountant ­ INTERN,Intern,Variable,Closed,-90209353,2017-03-15,2017-03-17,2017-04-21,,59,2017-05-15,,2017-05-15,1,0,External,Internship,,2017-03-17 00:00:00,
60347BR,US,Charlotte/Fort Mill,Tires,99129,"Sales Rep (Area Dealer Manager) Virginia, Maryland, Delaware",PLT Repl. The Americas,Sales Representative,2017-10-11 00:00:00,Fix,Closed,-90209353,2017-03-15,2017-03-20,2017-06-28,50.0,57,2017-07-05,,2017-07-05,1,0,Internal,Position with experience,2017-06-07,2017-03-20 00:00:00,2017-10-11 00:00:00
60351BR,US,Charlotte/Fort Mill,Tires,99121,Marketing Intelligence Analyst ­,PLT Repl. The Americas,Analyst ­ Marketing Intelligence,11,Fix,Closed,-90209353,2017-03-15,2017-03-20,2017-04-12,4.0,52,2017-05-15,,2017-05-15,1,0,Internal,Position with experience,2017-04-10,2017-03-20 00:00:00,11
60358BR,US,Auburn Hills North,Chassis & Safety,564436,Active Safety / Automated Driving Controls Software Engineer,Central Functions,Active Safety/ Automated Driving Control System Design Engineer,2011-09-10 00:00:00,Fix,Closed,-90148033,2016-02-12,2017-03-16,2017-06-28,49.0,81,2017-07-24,,2017-07-24,1,0,External,Position with experience,2017-07-21,2017-05-09 00:00:00,2017-10-11 00:00:00
60363BR,US,Auburn Hills North,Chassis & Safety,22643230,Sales Account Manager,Advanced Driver Assistance Systems (ADAS),Sales Account Manager,12,Fix,Closed,-90279580,2017-03-15,2017-03-17,2017-05-23,56.0,35,2017-06-16,,2017-06-14,1,0,Internal,Position with experience,2017-06-14,2017-03-17 00:00:00,SG 12 Exempt
60364BR,US,Auburn Hills North,Chassis & Safety,2264320,Project Manager,Advanced Driver Assistance Systems (ADAS),Project Manager,11­12,Fix,Closed,-90279580,2017-03-15,2017-03-17,2017-06-08,94.0,50,2017-08-08,,2017-08-08,1,0,Internal,Position with experience,2017-06-08,2017-03-17 00:00:00,SG 11/12 Exempt
60411BR,US,Seguin,Automotive Divisions Central Functions,54­3520,Software Engineer (web development),Automotive Divisions Central Functions,Software Engineer,9,Fix,Closed,-90285119,2017-03-16,2017-03-23,2017-05-01,7.0,64,2017-06-02,,2017-06-02,1,0,External,Position with experience,2017-05-26,2017-03-23 00:00:00,grade 9
60412BR,US,Seguin,Interior,54­3300,Product Engineer,Central Functions,Product Engineer,10,Fix,Closed,-90285119,2017-03-16,2017-03-16,2017-04-13,22.0,28,2017-05-05,,2017-05-05,1,0,Internal,Position with experience,2017-04-13,2017-03-16 00:00:00,Grade  10
60414BR,US,Morganton,Chassis & Safety,161408,Plant Distribution Supervisor ( 2 nd shift),Vehicle Dynamics (VED),Plant Distribution Supervisor,grade 9 / 10,Variable,Closed,-90285119,,2017-03-16,2017-03-21,10.0,10,2017-04-05,,2017-04-05,1,0,External,Position with experience,2017-03-24,2017-03-16 00:00:00,Grade 9 / 10
60435BR,US,Auburn Hills North,Chassis & Safety,2264331,Software Project Leader,Advanced Driver Assistance Systems (ADAS),Software Project Manager,2017-10-11 00:00:00,Fix,Closed,-90279580,2017-03-16,2017-03-17,2017-03-30,76.0,13,2017-06-14,,2017-06-14,1,0,External,Position with experience,2017-06-01,2017-06-01 00:00:00,SG 10/11 Exempt
60446BR,US,Somersworth,ContiTech,2301258210,Quality Intern,Mobile Fluid Systems,Intern for the Quality team,Intern,Variable,Closed,-90287554,2017-03-16,2017-03-16,2017-04-13,,36,2017-04-21,,2017-04-21,1,0,External,Internship,,2017-03-22 00:00:00,
60454BR,US,Deer Park,Automotive Divisions Central Functions,57­5511,Cost Accounting Analyst,Automotive Divisions Central Functions,Cost Accounting Analyst,10,Fix,Closed,-90352286,2017-03-16,2017-03-21,2017-05-03,,43,2017-05-03,,2017-05-03,1,0,External,Position with experience,,2017-03-21 00:00:00,SG10
60465BR,US,Newport News,Powertrain,214­K059,Manufacturing Technician (Prototype Services),Engine Systems,Technician (Prototype Services),2017-07-08 00:00:00,Variable,Closed,-90161893,2017-03-16,2017-03-17,2017-05-31,,75,2017-05-31,,2017-05-31,1,0,External,Position with experience,,2017-03-24 00:00:00,7
60475BR,US,Auburn Hills North,Chassis & Safety,1364448,Customer Center Head,Passive Safety & Sensorics (PSS),Customer Center Head ­ Combined GM/FCA,13,Fix,Closed,-90279580,2017-03-16,2017-03-20,2017-04-27,103.0,38,2017-08-08,,2017-08-08,1,0,Internal,Position with experience,2017-07-18,2017-03-20 00:00:00,SG 13 Exempt
60530BR,US,Deer Park,Powertrain,57­6201,"Mechanical Engineering Intern, Summer 2017",Sensors & Actuators,Mechanical Engineering Intern,Hourly,Variable,Closed,-90260729,2017-02-13,2017-03-20,2017-05-16,,73,2017-06-01,,2017-06-01,1,0,External,Internship,,2017-03-20 00:00:00,
60531BR,US,Mt. Vernon,Tires,22070,PLT Curing Set-­Up Tech Plant 4,PLT Repl. The Americas,PLT Curing Set­Up Tech Plant 4,Salary Grade 8,Variable,Closed,-90159239,2017-03-17,2017-03-20,2017-07-03,,105,2017-07-03,,2017-07-03,1,0,External,Position with experience,,2017-03-20 00:00:00,8
